,GDAY_DS,T_ID,VS_T_ID,WLS,BF,ball_count,year,pitcher_data_p_lose_score,P_WHIP_RT
3033,20180412,OB,SS,W,150,-1.8847132237455355,2018,6.901249028605459,1.159022270584938
3034,20180412,LG,SK,W,129,-22.884713223745536,2018,5.209895668277639,1.094624732350849
3035,20180412,SK,LG,L,131,-20.884713223745536,2018,6.31549187739782,1.1829488394975596
3036,20180412,LT,WO,L,162,10.115286776254464,2018,6.185676829727509,1.3910505096089303
3037,20180412,WO,LT,W,161,9.115286776254464,2018,5.4305200659750295,1.1835157513556518
3038,20180413,LG,KT,W,128,-23.884713223745536,2018,5.209895668277639,1.082367252459656
3039,20180413,KT,LG,L,102,-49.884713223745536,2018,6.566316775777785,1.1829488394975596
3040,20180413,HT,LT,L,171,19.115286776254464,2018,7.020829624674846,1.1835157513556518
3041,20180413,LT,HT,W,147,-4.8847132237455355,2018,6.185676829727509,1.130379298943695
3042,20180413,SK,NC,W,138,-13.884713223745536,2018,6.31549187739782,1.2218083739168741
3043,20180413,NC,SK,L,142,-9.884713223745536,2018,6.13283819563808,1.094624732350849
3044,20180413,WO,OB,L,180,28.115286776254464,2018,5.4305200659750295,1.4085179924290845
3045,20180413,OB,WO,W,119,-32.884713223745536,2018,6.901249028605459,1.3910505096089303
3046,20180413,HH,SS,L,179,27.115286776254464,2018,5.953699103400859,1.159022270584938
3047,20180413,SS,HH,W,145,-6.8847132237455355,2018,6.22793018630697,1.0128617796753405
3048,20180414,LG,KT,W,125,-26.884713223745536,2018,5.209895668277639,1.082367252459656
3049,20180414,KT,LG,L,138,-13.884713223745536,2018,6.566316775777785,1.1829488394975596
3050,20180414,SK,NC,W,113,-38.884713223745536,2018,6.31549187739782,1.2218083739168741
3051,20180414,NC,SK,L,153,1.1152867762544645,2018,6.13283819563808,1.094624732350849
3052,20180414,WO,OB,W,133,-18.884713223745536,2018,5.4305200659750295,1.4085179924290845
3053,20180414,OB,WO,L,146,-5.8847132237455355,2018,6.901249028605459,1.3910505096089303
3054,20180414,HH,SS,W,174,22.115286776254464,2018,5.953699103400859,1.159022270584938
3055,20180414,SS,HH,L,148,-3.8847132237455355,2018,6.22793018630697,1.0128617796753405
3056,20180415,LG,KT,W,151,-0.8847132237455355,2018,5.209895668277639,1.082367252459656
3057,20180415,KT,LG,L,164,12.115286776254464,2018,6.566316775777785,1.1829488394975596
3058,20180415,SK,NC,W,155,3.1152867762544645,2018,6.31549187739782,1.2218083739168741
3059,20180415,NC,SK,L,121,-30.884713223745536,2018,6.13283819563808,1.094624732350849
3060,20180415,WO,OB,L,146,-5.8847132237455355,2018,5.4305200659750295,1.4085179924290845
3061,20180415,OB,WO,W,163,11.115286776254464,2018,6.901249028605459,1.3910505096089303
3062,20180415,HH,SS,W,147,-4.8847132237455355,2018,5.953699103400859,1.159022270584938
3063,20180415,SS,HH,L,158,6.1152867762544645,2018,6.22793018630697,1.0128617796753405
3064,20180417,OB,HH,L,158,6.1152867762544645,2018,6.901249028605459,1.0128617796753405
3065,20180417,HH,OB,W,148,-3.8847132237455355,2018,5.953699103400859,1.4085179924290845
3066,20180417,HT,LG,W,165,13.115286776254464,2018,7.020829624674846,1.1829488394975596
3067,20180417,LG,HT,L,171,19.115286776254464,2018,5.209895668277639,1.130379298943695
3068,20180417,WO,NC,L,169,17.115286776254464,2018,5.4305200659750295,1.2218083739168741
3069,20180417,NC,WO,W,176,24.115286776254464,2018,6.13283819563808,1.3910505096089303
3070,20180417,KT,SK,L,192,40.115286776254464,2018,6.566316775777785,1.094624732350849
3071,20180417,SK,KT,W,161,9.115286776254464,2018,6.31549187739782,1.082367252459656
3072,20180417,LT,SS,L,188,36.115286776254464,2018,6.185676829727509,1.159022270584938
3073,20180417,SS,LT,W,180,28.115286776254464,2018,6.22793018630697,1.1835157513556518
3074,20180418,OB,HH,W,176,24.115286776254464,2018,6.901249028605459,1.0128617796753405
3075,20180418,HH,OB,L,133,-18.884713223745536,2018,5.953699103400859,1.4085179924290845
3076,20180418,HT,LG,W,145,-6.8847132237455355,2018,7.020829624674846,1.1829488394975596
3077,20180418,LG,HT,L,127,-24.884713223745536,2018,5.209895668277639,1.130379298943695
3078,20180418,WO,NC,L,92,-59.884713223745536,2018,5.4305200659750295,1.2218083739168741
3079,20180418,NC,WO,W,116,-35.884713223745536,2018,6.13283819563808,1.3910505096089303
3080,20180418,KT,SK,L,163,11.115286776254464,2018,6.566316775777785,1.094624732350849
3081,20180418,SK,KT,W,137,-14.884713223745536,2018,6.31549187739782,1.082367252459656
3082,20180418,LT,SS,W,236,84.11528677625446,2018,6.185676829727509,1.159022270584938
3083,20180418,SS,LT,L,216,64.11528677625446,2018,6.22793018630697,1.1835157513556518
3084,20180419,OB,HH,W,147,-4.8847132237455355,2018,6.901249028605459,1.0128617796753405
3085,20180419,HH,OB,L,158,6.1152867762544645,2018,5.953699103400859,1.4085179924290845
3086,20180419,HT,LG,W,111,-40.884713223745536,2018,7.020829624674846,1.1829488394975596
3087,20180419,LG,HT,L,136,-15.884713223745536,2018,5.209895668277639,1.130379298943695
3088,20180419,WO,NC,W,124,-27.884713223745536,2018,5.4305200659750295,1.2218083739168741
3089,20180419,NC,WO,L,142,-9.884713223745536,2018,6.13283819563808,1.3910505096089303
3090,20180419,KT,SK,L,137,-14.884713223745536,2018,6.566316775777785,1.094624732350849
3091,20180419,SK,KT,W,175,23.115286776254464,2018,6.31549187739782,1.082367252459656
3092,20180419,LT,SS,L,181,29.115286776254464,2018,6.185676829727509,1.159022270584938
3093,20180419,SS,LT,W,129,-22.884713223745536,2018,6.22793018630697,1.1835157513556518
3094,20180420,OB,HT,W,142,-9.884713223745536,2018,6.901249028605459,1.130379298943695
3095,20180420,HT,OB,L,162,10.115286776254464,2018,7.020829624674846,1.4085179924290845
3096,20180420,SS,KT,L,165,13.115286776254464,2018,6.22793018630697,1.082367252459656
3097,20180420,KT,SS,W,154,2.1152867762544645,2018,6.566316775777785,1.159022270584938
3098,20180420,NC,LG,L,149,-2.8847132237455355,2018,6.13283819563808,1.1829488394975596
3099,20180420,LG,NC,W,119,-32.884713223745536,2018,5.209895668277639,1.2218083739168741
3100,20180420,LT,SK,W,190,38.115286776254464,2018,6.185676829727509,1.094624732350849
3101,20180420,SK,LT,L,177,25.115286776254464,2018,6.31549187739782,1.1835157513556518
3102,20180420,HH,WO,L,158,6.1152867762544645,2018,5.953699103400859,1.3910505096089303
3103,20180420,WO,HH,W,125,-26.884713223745536,2018,5.4305200659750295,1.0128617796753405
3104,20180421,OB,HT,W,166,14.115286776254464,2018,6.901249028605459,1.130379298943695
3105,20180421,HT,OB,L,154,2.1152867762544645,2018,7.020829624674846,1.4085179924290845
3106,20180421,SS,KT,W,162,10.115286776254464,2018,6.22793018630697,1.082367252459656
3107,20180421,KT,SS,L,158,6.1152867762544645,2018,6.566316775777785,1.159022270584938
3108,20180421,NC,LG,L,160,8.115286776254464,2018,6.13283819563808,1.1829488394975596
3109,20180421,LG,NC,W,163,11.115286776254464,2018,5.209895668277639,1.2218083739168741
3110,20180421,LT,SK,W,158,6.1152867762544645,2018,6.185676829727509,1.094624732350849
3111,20180421,SK,LT,L,133,-18.884713223745536,2018,6.31549187739782,1.1835157513556518
3112,20180421,HH,WO,L,160,8.115286776254464,2018,5.953699103400859,1.3910505096089303
3113,20180421,WO,HH,W,147,-4.8847132237455355,2018,5.4305200659750295,1.0128617796753405
3114,20180422,OB,HT,L,213,61.115286776254464,2018,6.901249028605459,1.130379298943695
3115,20180422,HT,OB,W,133,-18.884713223745536,2018,7.020829624674846,1.4085179924290845
3116,20180422,SS,KT,L,173,21.115286776254464,2018,6.22793018630697,1.082367252459656
3117,20180422,KT,SS,W,166,14.115286776254464,2018,6.566316775777785,1.159022270584938
3118,20180422,NC,LG,L,152,0.11528677625446448,2018,6.13283819563808,1.1829488394975596
3119,20180422,LG,NC,W,183,31.115286776254464,2018,5.209895668277639,1.2218083739168741
3120,20180422,LT,SK,L,197,45.115286776254464,2018,6.185676829727509,1.094624732350849
3121,20180422,SK,LT,W,148,-3.8847132237455355,2018,6.31549187739782,1.1835157513556518
3122,20180422,HH,WO,L,169,17.115286776254464,2018,5.953699103400859,1.3910505096089303
3123,20180422,WO,HH,W,100,-51.884713223745536,2018,5.4305200659750295,1.0128617796753405
3124,20180424,KT,LT,L,200,48.115286776254464,2018,6.566316775777785,1.1835157513556518
3125,20180424,LT,KT,W,183,31.115286776254464,2018,6.185676829727509,1.082367252459656
3126,20180424,SS,NC,W,136,-15.884713223745536,2018,6.22793018630697,1.2218083739168741
3127,20180424,NC,SS,L,165,13.115286776254464,2018,6.13283819563808,1.159022270584938
3128,20180424,SK,OB,L,178,26.115286776254464,2018,6.31549187739782,1.4085179924290845
3129,20180424,OB,SK,W,180,28.115286776254464,2018,6.901249028605459,1.094624732350849
3130,20180424,LG,WO,W,155,3.1152867762544645,2018,5.209895668277639,1.3910505096089303
3131,20180424,WO,LG,L,140,-11.884713223745536,2018,5.4305200659750295,1.1829488394975596
3132,20180425,HT,HH,L,142,-9.884713223745536,2018,7.020829624674846,1.0128617796753405
3133,20180425,HH,HT,W,128,-23.884713223745536,2018,5.953699103400859,1.130379298943695
3134,20180425,KT,LT,L,152,0.11528677625446448,2018,6.566316775777785,1.1835157513556518
3135,20180425,LT,KT,W,163,11.115286776254464,2018,6.185676829727509,1.082367252459656
3136,20180425,SS,NC,L,169,17.115286776254464,2018,6.22793018630697,1.2218083739168741
3137,20180425,NC,SS,W,129,-22.884713223745536,2018,6.13283819563808,1.159022270584938
3138,20180425,SK,OB,W,157,5.1152867762544645,2018,6.31549187739782,1.4085179924290845
3139,20180425,OB,SK,L,189,37.115286776254464,2018,6.901249028605459,1.094624732350849
3140,20180425,LG,WO,W,143,-8.884713223745536,2018,5.209895668277639,1.3910505096089303
3141,20180425,WO,LG,L,126,-25.884713223745536,2018,5.4305200659750295,1.1829488394975596
3142,20180426,HT,HH,L,126,-25.884713223745536,2018,7.020829624674846,1.0128617796753405
3143,20180426,HH,HT,W,143,-8.884713223745536,2018,5.953699103400859,1.130379298943695
3144,20180426,KT,LT,W,108,-43.884713223745536,2018,6.566316775777785,1.1835157513556518
3145,20180426,LT,KT,L,136,-15.884713223745536,2018,6.185676829727509,1.082367252459656
3146,20180426,SS,NC,L,142,-9.884713223745536,2018,6.22793018630697,1.2218083739168741
3147,20180426,NC,SS,W,154,2.1152867762544645,2018,6.13283819563808,1.159022270584938
3148,20180426,SK,OB,W,151,-0.8847132237455355,2018,6.31549187739782,1.4085179924290845
3149,20180426,OB,SK,L,161,9.115286776254464,2018,6.901249028605459,1.094624732350849
3150,20180426,LG,WO,W,141,-10.884713223745536,2018,5.209895668277639,1.3910505096089303
3151,20180426,WO,LG,L,156,4.1152867762544645,2018,5.4305200659750295,1.1829488394975596
3152,20180427,LT,HH,W,151,-0.8847132237455355,2018,6.185676829727509,1.0128617796753405
3153,20180427,HH,LT,L,145,-6.8847132237455355,2018,5.953699103400859,1.1835157513556518
3154,20180427,KT,HT,L,151,-0.8847132237455355,2018,6.566316775777785,1.130379298943695
3155,20180427,HT,KT,W,147,-4.8847132237455355,2018,7.020829624674846,1.082367252459656
3156,20180427,NC,OB,L,172,20.115286776254464,2018,6.13283819563808,1.4085179924290845
3157,20180427,OB,NC,W,161,9.115286776254464,2018,6.901249028605459,1.2218083739168741
3158,20180427,WO,SK,L,131,-20.884713223745536,2018,5.4305200659750295,1.094624732350849
3159,20180427,SK,WO,W,185,33.115286776254464,2018,6.31549187739782,1.3910505096089303
3160,20180427,LG,SS,W,147,-4.8847132237455355,2018,5.209895668277639,1.159022270584938
3161,20180427,SS,LG,L,174,22.115286776254464,2018,6.22793018630697,1.1829488394975596
3162,20180428,LT,HH,L,142,-9.884713223745536,2018,6.185676829727509,1.0128617796753405
3163,20180428,HH,LT,W,134,-17.884713223745536,2018,5.953699103400859,1.1835157513556518
3164,20180428,KT,HT,W,116,-35.884713223745536,2018,6.566316775777785,1.130379298943695
3165,20180428,HT,KT,L,148,-3.8847132237455355,2018,7.020829624674846,1.082367252459656
3166,20180428,NC,OB,W,138,-13.884713223745536,2018,6.13283819563808,1.4085179924290845
3167,20180428,OB,NC,L,122,-29.884713223745536,2018,6.901249028605459,1.2218083739168741
3168,20180428,WO,SK,L,165,13.115286776254464,2018,5.4305200659750295,1.094624732350849
3169,20180428,SK,WO,W,126,-25.884713223745536,2018,6.31549187739782,1.3910505096089303
3170,20180428,LG,SS,W,171,19.115286776254464,2018,5.209895668277639,1.159022270584938
3171,20180428,SS,LG,L,151,-0.8847132237455355,2018,6.22793018630697,1.1829488394975596
3172,20180429,LT,HH,W,174,22.115286776254464,2018,6.185676829727509,1.0128617796753405
3173,20180429,HH,LT,L,129,-22.884713223745536,2018,5.953699103400859,1.1835157513556518
3174,20180429,KT,HT,W,153,1.1152867762544645,2018,6.566316775777785,1.130379298943695
3175,20180429,HT,KT,L,129,-22.884713223745536,2018,7.020829624674846,1.082367252459656
3176,20180429,NC,OB,L,154,2.1152867762544645,2018,6.13283819563808,1.4085179924290845
3177,20180429,OB,NC,W,126,-25.884713223745536,2018,6.901249028605459,1.2218083739168741
3178,20180429,WO,SK,W,189,37.115286776254464,2018,5.4305200659750295,1.094624732350849
3179,20180429,SK,WO,L,171,19.115286776254464,2018,6.31549187739782,1.3910505096089303
3180,20180429,LG,SS,L,174,22.115286776254464,2018,5.209895668277639,1.159022270584938
3181,20180429,SS,LG,W,177,25.115286776254464,2018,6.22793018630697,1.1829488394975596
3182,20180501,LT,HT,W,123,-28.884713223745536,2018,6.185676829727509,1.130379298943695
3183,20180501,HT,LT,L,136,-15.884713223745536,2018,6.944445619049485,1.1835157513556518
3184,20180501,OB,KT,W,127,-24.884713223745536,2018,6.901249028605459,1.082367252459656
3185,20180501,KT,OB,L,139,-12.884713223745536,2018,6.566316775777785,1.4085179924290845
3186,20180501,HH,LG,W,164,12.115286776254464,2018,5.953699103400859,1.1829488394975596
3187,20180501,LG,HH,L,141,-10.884713223745536,2018,5.209895668277639,1.0128617796753405
3188,20180501,SS,SK,L,185,33.115286776254464,2018,6.22793018630697,1.094624732350849
3189,20180501,SK,SS,W,125,-26.884713223745536,2018,6.31549187739782,1.159022270584938
3190,20180501,NC,WO,L,180,28.115286776254464,2018,6.13283819563808,1.3910505096089303
3191,20180501,WO,NC,W,178,26.115286776254464,2018,5.4305200659750295,1.2218083739168741
3192,20180502,LT,HT,L,199,47.115286776254464,2018,6.185676829727509,1.130379298943695
3193,20180502,HT,LT,W,141,-10.884713223745536,2018,6.944445619049485,1.1835157513556518
3194,20180502,HH,LG,W,127,-24.884713223745536,2018,5.953699103400859,1.1829488394975596
3195,20180502,LG,HH,L,138,-13.884713223745536,2018,5.209895668277639,1.0128617796753405
3196,20180502,SS,SK,L,160,8.115286776254464,2018,6.22793018630697,1.094624732350849
3197,20180502,SK,SS,W,180,28.115286776254464,2018,6.31549187739782,1.159022270584938
3198,20180502,NC,WO,W,172,20.115286776254464,2018,6.13283819563808,1.3910505096089303
3199,20180502,WO,NC,L,177,25.115286776254464,2018,5.4305200659750295,1.2218083739168741
3200,20180503,LT,HT,W,138,-13.884713223745536,2018,6.185676829727509,1.130379298943695
3201,20180503,HT,LT,L,141,-10.884713223745536,2018,6.944445619049485,1.1835157513556518
3202,20180503,OB,KT,L,216,64.11528677625446,2018,6.901249028605459,1.082367252459656
3203,20180503,KT,OB,W,202,50.115286776254464,2018,6.566316775777785,1.4085179924290845
3204,20180503,HH,LG,W,141,-10.884713223745536,2018,5.953699103400859,1.1829488394975596
3205,20180503,LG,HH,L,123,-28.884713223745536,2018,5.209895668277639,1.0128617796753405
3206,20180503,SS,SK,W,122,-29.884713223745536,2018,6.22793018630697,1.094624732350849
3207,20180503,SK,SS,L,163,11.115286776254464,2018,6.31549187739782,1.159022270584938
3208,20180503,NC,WO,L,202,50.115286776254464,2018,6.13283819563808,1.3910505096089303
3209,20180503,WO,NC,W,174,22.115286776254464,2018,5.4305200659750295,1.2218083739168741
3210,20180504,SS,HH,L,166,14.115286776254464,2018,6.22793018630697,1.0128617796753405
3211,20180504,HH,SS,W,185,33.115286776254464,2018,5.953699103400859,1.159022270584938
3212,20180504,SK,LT,W,129,-22.884713223745536,2018,6.31549187739782,1.1835157513556518
3213,20180504,LT,SK,L,157,5.1152867762544645,2018,6.185676829727509,1.094624732350849
3214,20180504,HT,NC,L,187,35.115286776254464,2018,6.944445619049485,1.2218083739168741
3215,20180504,NC,HT,W,150,-1.8847132237455355,2018,6.13283819563808,1.130379298943695
3216,20180504,LG,OB,L,168,16.115286776254464,2018,5.209895668277639,1.4085179924290845
3217,20180504,OB,LG,W,160,8.115286776254464,2018,6.872029665821788,1.1829488394975596
3218,20180504,KT,WO,L,187,35.115286776254464,2018,6.566316775777785,1.3910505096089303
3219,20180504,WO,KT,W,138,-13.884713223745536,2018,5.4305200659750295,1.082367252459656
3220,20180505,SS,HH,W,118,-33.884713223745536,2018,6.22793018630697,1.0128617796753405
3221,20180505,HH,SS,L,163,11.115286776254464,2018,5.953699103400859,1.159022270584938
3222,20180505,SK,LT,L,156,4.1152867762544645,2018,6.31549187739782,1.1835157513556518
3223,20180505,LT,SK,W,133,-18.884713223745536,2018,6.185676829727509,1.094624732350849
3224,20180505,HT,NC,W,180,28.115286776254464,2018,6.944445619049485,1.2218083739168741
3225,20180505,NC,HT,L,164,12.115286776254464,2018,6.13283819563808,1.130379298943695
3226,20180505,LG,OB,L,165,13.115286776254464,2018,5.209895668277639,1.4085179924290845
3227,20180505,OB,LG,W,132,-19.884713223745536,2018,6.872029665821788,1.1829488394975596
3228,20180505,KT,WO,L,159,7.1152867762544645,2018,6.566316775777785,1.3910505096089303
3229,20180505,WO,KT,W,131,-20.884713223745536,2018,5.4305200659750295,1.082367252459656
3230,20180506,HT,NC,W,128,-23.884713223745536,2018,6.944445619049485,1.2218083739168741
3231,20180506,NC,HT,L,155,3.1152867762544645,2018,6.13283819563808,1.130379298943695
3232,20180506,LG,OB,L,162,10.115286776254464,2018,5.209895668277639,1.4085179924290845
3233,20180506,OB,LG,W,148,-3.8847132237455355,2018,6.872029665821788,1.1829488394975596
3234,20180508,WO,HH,L,177,25.115286776254464,2018,5.4305200659750295,1.0128617796753405
3235,20180508,HH,WO,W,204,52.115286776254464,2018,5.953699103400859,1.3910505096089303
3236,20180508,LG,LT,L,108,-43.884713223745536,2018,5.209895668277639,1.1835157513556518
3237,20180508,LT,LG,W,145,-6.8847132237455355,2018,6.185676829727509,1.1829488394975596
3238,20180508,HT,OB,W,137,-14.884713223745536,2018,6.944445619049485,1.4085179924290845
3239,20180508,OB,HT,L,148,-3.8847132237455355,2018,6.872029665821788,1.130379298943695
3240,20180508,NC,SK,W,130,-21.884713223745536,2018,6.13283819563808,1.094624732350849
3241,20180508,SK,NC,L,144,-7.8847132237455355,2018,6.31549187739782,1.2218083739168741
3242,20180508,KT,SS,L,176,24.115286776254464,2018,6.566316775777785,1.159022270584938
3243,20180508,SS,KT,W,170,18.115286776254464,2018,6.22793018630697,1.082367252459656
3244,20180509,WO,HH,L,126,-25.884713223745536,2018,5.4305200659750295,1.0128617796753405
3245,20180509,HH,WO,W,154,2.1152867762544645,2018,5.953699103400859,1.3910505096089303
3246,20180509,LG,LT,W,135,-16.884713223745536,2018,5.209895668277639,1.1835157513556518
3247,20180509,LT,LG,L,117,-34.884713223745536,2018,6.185676829727509,1.1829488394975596
3248,20180509,HT,OB,L,187,35.115286776254464,2018,6.944445619049485,1.4085179924290845
3249,20180509,OB,HT,W,164,12.115286776254464,2018,6.872029665821788,1.130379298943695
3250,20180509,NC,SK,L,146,-5.8847132237455355,2018,6.13283819563808,1.094624732350849
3251,20180509,SK,NC,W,143,-8.884713223745536,2018,6.31549187739782,1.2218083739168741
3252,20180509,KT,SS,L,170,18.115286776254464,2018,6.566316775777785,1.159022270584938
3253,20180509,SS,KT,W,174,22.115286776254464,2018,6.22793018630697,1.082367252459656
3254,20180510,WO,HH,L,154,2.1152867762544645,2018,5.4305200659750295,1.0128617796753405
3255,20180510,HH,WO,W,140,-11.884713223745536,2018,5.953699103400859,1.3910505096089303
3256,20180510,LG,LT,L,139,-12.884713223745536,2018,5.209895668277639,1.1835157513556518
3257,20180510,LT,LG,W,133,-18.884713223745536,2018,6.185676829727509,1.1829488394975596
3258,20180510,HT,OB,W,193,41.115286776254464,2018,6.944445619049485,1.4085179924290845
3259,20180510,OB,HT,L,174,22.115286776254464,2018,6.872029665821788,1.130379298943695
3260,20180510,NC,SK,L,171,19.115286776254464,2018,6.13283819563808,1.094624732350849
3261,20180510,SK,NC,W,118,-33.884713223745536,2018,6.3173976147776525,1.2218083739168741
3262,20180510,KT,SS,W,171,19.115286776254464,2018,6.566316775777785,1.159022270584938
3263,20180510,SS,KT,L,186,34.115286776254464,2018,6.22793018630697,1.082367252459656
3264,20180511,SS,HT,W,138,-13.884713223745536,2018,6.22793018630697,1.130379298943695
3265,20180511,HT,SS,L,146,-5.8847132237455355,2018,6.944445619049485,1.159022270584938
3266,20180511,LT,KT,W,137,-14.884713223745536,2018,6.185676829727509,1.082367252459656
3267,20180511,KT,LT,L,125,-26.884713223745536,2018,6.566316775777785,1.1835157513556518
3268,20180511,SK,LG,L,167,15.115286776254464,2018,6.3173976147776525,1.1829488394975596
3269,20180511,LG,SK,W,151,-0.8847132237455355,2018,5.209895668277639,1.094624732350849
3270,20180511,HH,NC,L,169,17.115286776254464,2018,5.953699103400859,1.2218083739168741
3271,20180511,NC,HH,W,170,18.115286776254464,2018,6.13283819563808,1.0128617796753405
3272,20180511,OB,WO,L,147,-4.8847132237455355,2018,6.872029665821788,1.3910505096089303
3273,20180511,WO,OB,W,161,9.115286776254464,2018,5.4305200659750295,1.4085179924290845
3274,20180513,SS,HT,L,179,27.115286776254464,2018,6.22793018630697,1.130379298943695
3275,20180513,HT,SS,W,193,41.115286776254464,2018,6.944445619049485,1.159022270584938
3276,20180513,LT,KT,W,145,-6.8847132237455355,2018,6.185676829727509,1.082367252459656
3277,20180513,KT,LT,L,144,-7.8847132237455355,2018,6.566316775777785,1.1835157513556518
3278,20180513,SK,LG,W,114,-37.884713223745536,2018,6.3173976147776525,1.1829488394975596
3279,20180513,LG,SK,L,163,11.115286776254464,2018,5.209895668277639,1.094624732350849
3280,20180513,HH,NC,W,126,-25.884713223745536,2018,5.953699103400859,1.2218083739168741
3281,20180513,NC,HH,L,132,-19.884713223745536,2018,6.13283819563808,1.0128617796753405
3282,20180513,OB,WO,L,156,4.1152867762544645,2018,6.872029665821788,1.3910505096089303
3283,20180513,WO,OB,W,116,-35.884713223745536,2018,5.4305200659750295,1.4085179924290845
3284,20180515,WO,HT,L,122,-29.884713223745536,2018,5.4305200659750295,1.130379298943695
3285,20180515,HT,WO,W,139,-12.884713223745536,2018,6.944445619049485,1.3910505096089303
3286,20180515,HH,KT,L,156,4.1152867762544645,2018,5.953699103400859,1.082367252459656
3287,20180515,KT,HH,W,153,1.1152867762544645,2018,6.566316775777785,1.0128617796753405
3288,20180515,SS,LG,W,186,34.115286776254464,2018,6.22793018630697,1.1829488394975596
3289,20180515,LG,SS,L,122,-29.884713223745536,2018,5.209895668277639,1.159022270584938
3290,20180515,NC,LT,L,200,48.115286776254464,2018,6.13283819563808,1.1835157513556518
3291,20180515,LT,NC,W,153,1.1152867762544645,2018,6.185676829727509,1.2218083739168741
3292,20180515,OB,SK,W,149,-2.8847132237455355,2018,6.872029665821788,1.094624732350849
3293,20180515,SK,OB,L,174,22.115286776254464,2018,6.3173976147776525,1.4085179924290845
3294,20180516,WO,HT,W,157,5.1152867762544645,2018,5.4305200659750295,1.130379298943695
3295,20180516,HT,WO,L,158,6.1152867762544645,2018,6.944445619049485,1.3910505096089303
3296,20180516,HH,KT,W,189,37.115286776254464,2018,5.953699103400859,1.082367252459656
3297,20180516,KT,HH,L,126,-25.884713223745536,2018,6.566316775777785,1.0128617796753405
3298,20180516,SS,LG,L,159,7.1152867762544645,2018,6.22793018630697,1.1829488394975596
3299,20180516,LG,SS,W,188,36.115286776254464,2018,5.209895668277639,1.159022270584938
3300,20180516,OB,SK,W,147,-4.8847132237455355,2018,6.872029665821788,1.094624732350849
3301,20180516,SK,OB,L,126,-25.884713223745536,2018,6.3173976147776525,1.4085179924290845
3302,20180517,WO,HT,W,137,-14.884713223745536,2018,5.4305200659750295,1.130379298943695
3303,20180517,HT,WO,L,130,-21.884713223745536,2018,6.944445619049485,1.3910505096089303
3304,20180517,HH,KT,W,139,-12.884713223745536,2018,5.953699103400859,1.082367252459656
3305,20180517,KT,HH,L,121,-30.884713223745536,2018,6.566316775777785,1.0128617796753405
3306,20180517,SS,LG,L,140,-11.884713223745536,2018,6.22793018630697,1.1829488394975596
3307,20180517,LG,SS,W,121,-30.884713223745536,2018,5.209895668277639,1.159022270584938
3308,20180517,NC,LT,L,157,5.1152867762544645,2018,6.13283819563808,1.1835157513556518
3309,20180517,LT,NC,W,179,27.115286776254464,2018,6.185676829727509,1.2218083739168741
3310,20180518,LG,HH,L,150,-1.8847132237455355,2018,5.209895668277639,1.0128617796753405
3311,20180518,HH,LG,W,150,-1.8847132237455355,2018,5.953699103400859,1.1829488394975596
3312,20180518,KT,NC,L,155,3.1152867762544645,2018,6.566316775777785,1.2218083739168741
3313,20180518,NC,KT,W,159,7.1152867762544645,2018,6.13283819563808,1.082367252459656
3314,20180518,LT,OB,L,173,21.115286776254464,2018,6.185676829727509,1.4085179924290845
3315,20180518,OB,LT,W,128,-23.884713223745536,2018,6.872029665821788,1.1835157513556518
3316,20180518,HT,SK,W,149,-2.8847132237455355,2018,6.944445619049485,1.094624732350849
3317,20180518,SK,HT,L,123,-28.884713223745536,2018,6.3173976147776525,1.130379298943695
3318,20180518,WO,SS,L,145,-6.8847132237455355,2018,5.4305200659750295,1.159022270584938
3319,20180518,SS,WO,W,137,-14.884713223745536,2018,6.22793018630697,1.3910505096089303
3320,20180519,LG,HH,L,119,-32.884713223745536,2018,5.209895668277639,1.0128617796753405
3321,20180519,HH,LG,W,137,-14.884713223745536,2018,5.953699103400859,1.1829488394975596
3322,20180519,KT,NC,W,106,-45.884713223745536,2018,6.566316775777785,1.2218083739168741
3323,20180519,NC,KT,L,123,-28.884713223745536,2018,6.13283819563808,1.082367252459656
3324,20180519,LT,OB,W,144,-7.8847132237455355,2018,6.185676829727509,1.4085179924290845
3325,20180519,OB,LT,L,180,28.115286776254464,2018,6.872029665821788,1.1835157513556518
3326,20180519,HT,SK,W,95,-56.884713223745536,2018,6.944445619049485,1.094624732350849
3327,20180519,SK,HT,L,123,-28.884713223745536,2018,6.3173976147776525,1.130379298943695
3328,20180519,WO,SS,W,155,3.1152867762544645,2018,5.4305200659750295,1.159022270584938
3329,20180519,SS,WO,L,166,14.115286776254464,2018,6.22793018630697,1.3910505096089303
3330,20180520,LG,HH,W,151,-0.8847132237455355,2018,5.209895668277639,1.0128617796753405
3331,20180520,HH,LG,L,149,-2.8847132237455355,2018,5.953699103400859,1.1829488394975596
3332,20180520,KT,NC,W,124,-27.884713223745536,2018,6.566316775777785,1.2218083739168741
3333,20180520,NC,KT,L,151,-0.8847132237455355,2018,6.13283819563808,1.082367252459656
3334,20180520,LT,OB,L,174,22.115286776254464,2018,6.185676829727509,1.4085179924290845
3335,20180520,OB,LT,W,177,25.115286776254464,2018,6.872029665821788,1.1835157513556518
3336,20180520,HT,SK,W,157,5.1152867762544645,2018,6.944445619049485,1.094624732350849
3337,20180520,SK,HT,L,132,-19.884713223745536,2018,6.3173976147776525,1.130379298943695
3338,20180520,WO,SS,L,159,7.1152867762544645,2018,5.4305200659750295,1.159022270584938
